Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,SAND_FLAG,SW,VSH
3253.8,8.6637,0.041,82.9042,133.0272,19.2719,0.1591,5.1739,3.1477,3.0012,2.2499,30.0014,3.5306,4.3023,0.2108,1,0.35,0.0816
3253.9,8.6637,0.0369,83.6696,133.4366,19.1774,0.16,5.1326,3.2021,2.9996,2.2417,29.9869,3.7147,4.6208,0.214,1,0.3361,0.081
3254,8.6637,0.0317,84.4692,134.5088,18.729,0.1621,5.1194,3.2842,3.0612,2.2387,29.9724,3.9049,5.0152,0.2159,1,0.3226,0.0784
3254.1,8.6637,0.0298,85.3858,136.115,20.3094,0.1666,5.1489,3.456,3.2135,2.2448,29.9581,3.9686,4.8194,0.2156,1,0.3288,0.0874
3254.2,8.6633,0.035,86.4041,138.1503,22.0047,0.1777,5.1902,3.4967,3.2735,2.2576,29.9704,3.9402,4.5785,0.2156,1,0.3363,0.0971
3254.3,8.613,0.0442,87.6174,140.1371,23.9857,0.1887,5.1913,3.6412,3.3313,2.2658,29.9827,3.8706,4.1355,0.2171,1,0.3495,0.1084
3254.4,8.6134,0.0503,88.7137,142.0352,26.5134,0.2009,5.1437,3.7869,3.3486,2.2581,29.9949,3.8855,4.0816,0.2246,1,0.3434,0.1229
3254.5,8.6637,0.049,89.6939,143.8473,26.2748,0.2078,5.0733,3.7971,3.354,2.2338,29.9804,3.8917,4.1073,0.2357,1,0.3301,0.1216
3254.6,8.6637,0.0424,90.4488,145.7431,26.7984,0.2139,5.0099,3.8176,3.3737,2.2029,29.9659,3.904,4.1261,0.2488,1,0.3164,0.1245
3254.7,8.6637,0.0361,91.14,147.4733,28.9242,0.2158,4.9735,3.8057,3.4402,2.1786,29.9516,3.9318,4.2316,0.2579,1,0.3054,0.1367
3254.8,8.6637,0.033,91.7617,148.999,30.262,0.2146,4.9632,3.7645,3.3788,2.1656,29.9639,3.9946,4.4066,0.2619,1,0.2973,0.1443
3254.9,8.6637,0.0323,92.4003,149.7357,30.6719,0.2125,4.9616,3.7236,3.3279,2.161,29.9761,4.0686,4.7142,0.2627,1,0.2887,0.1467
3255,8.6637,0.0318,92.876,149.5732,29.3956,0.2111,4.9455,3.6844,3.2719,2.1594,29.9882,4.1111,4.9025,0.2626,1,0.2837,0.1394
3255.1,8.6633,0.0302,93.1136,148.2037,30.5478,0.2148,4.9055,3.6892,3.276,2.1582,29.9737,4.0812,4.9586,0.2645,1,0.2812,0.146
3255.2,8.6132,0.0281,93.073,146.9712,30.6684,0.2176,4.8618,3.6322,3.1964,2.1568,29.9592,4.0353,5.0408,0.2661,1,0.2781,0.1467
3255.3,8.6381,0.0261,92.8002,145.2793,29.9467,0.2198,4.8344,3.5539,3.1559,2.1554,29.9448,3.9546,5.0305,0.2675,1,0.277,0.1425
3255.4,8.6134,0.0246,92.1808,142.7542,32.2567,0.2303,4.8206,3.3157,3.0616,2.1548,29.9572,3.707,4.7954,0.2719,1,0.2795,0.1557
3255.5,8.6633,0.0227,91.2048,140.7797,33.0235,0.2336,4.7977,2.9423,2.9167,2.1568,29.9695,3.3997,4.193,0.2726,1,0.2949,0.1601
3255.6,8.613,0.0188,90.1177,138.861,34.5735,0.2382,4.7749,2.6675,2.8313,2.1638,29.9817,3.0678,3.6303,0.272,1,0.3137,0.1689
3255.7,8.613,0.0122,88.9414,136.8367,38.3655,0.2321,4.8185,2.5754,2.7545,2.1808,29.9672,2.8748,3.1828,0.2639,1,0.3401,0.1906
3255.8,8.6134,0.0052,87.7762,135.7729,38.7613,0.2205,5.0042,2.4441,2.7106,2.2133,29.9527,2.7173,2.9566,0.2481,1,0.3674,0.1928
3255.9,8.6637,0.0026,86.677,135.2023,42.2956,0.2044,5.3273,2.3085,2.6491,2.2649,29.9384,2.3954,2.2577,0.224,1,0.4452,0.2129
3256,8.6633,0.0084,85.7513,135.2809,47.7684,0.1937,5.7057,2.2846,2.7265,2.332,29.9507,1.9111,1.4724,0.1968,1,0.59,0.2442
3256.1,8.6134,0.0236,84.985,136.2227,54.8139,0.1876,6.0285,2.0482,2.7606,2.4016,29.9629,1.7366,1.2534,0.1703,1,0.7117,0.2844
3256.2,8.6638,0.045,84.3982,137.5822,63.7383,0.1853,6.1967,1.9705,2.6561,2.4563,29.975,1.7502,1.2473,0.1108,1,1,0.3354
3256.3,8.6805,0.0672,84.2536,139.3551,70.6025,0.1926,6.1363,1.8334,2.5827,2.478,29.9653,1.7921,1.3331,0.0982,0,1,0.3748
3256.4,8.6633,0.0828,84.6838,141.9195,72.8434,0.2,5.859,1.7907,2.6036,2.458,29.9556,1.7902,1.36,0.1094,1,1,0.3876
3256.5,8.613,0.0861,85.4339,144.4606,73.8505,0.208,5.4838,2.0759,2.6054,2.4027,29.9461,1.7523,1.2471,0.141,1,0.8511,0.3936
3256.6,8.613,0.077,86.4927,145.2031,69.7426,0.2079,5.1771,2.2856,2.6203,2.3317,29.9664,1.855,1.4438,0.2021,1,0.5989,0.3704
3256.7,8.613,0.0626,87.3754,144.9553,56.7905,0.203,5.0339,2.4083,2.5354,2.2699,29.9868,2.2306,2.2417,0.2215,1,0.4591,0.2964
3256.8,8.613,0.0501,88.1205,143.9137,42.1646,0.1963,5.0264,2.4637,2.3691,2.2298,30.0071,3.0091,4.056,0.2325,1,0.3409,0.2126
3256.9,8.613,0.043,88.5819,141.1461,35.7674,0.1908,5.0667,2.4846,2.3165,2.2115,30.0004,3.1074,4.4735,0.2367,1,0.3209,0.1759
3257,8.613,0.0395,88.7509,138.5486,32.8213,0.1876,5.1013,2.465,2.3147,2.2065,29.9937,3.0709,4.4238,0.2371,1,0.3209,0.1591
3257.1,8.613,0.0358,88.6806,136.1893,30.5328,0.1872,5.14,2.4183,2.2779,2.2086,29.9871,3.0218,4.3018,0.2363,1,0.3246,0.1459
3257.2,8.613,0.0293,88.1166,135.2815,29.9329,0.1894,5.2282,2.4109,2.2352,2.2169,30.0053,2.9245,3.9142,0.2343,1,0.3391,0.1424
3257.3,8.613,0.0214,87.2694,134.7667,32.699,0.1924,5.4091,2.4819,2.2607,2.2357,30.0235,2.6143,2.8629,0.2291,1,0.3931,0.1582
3257.4,8.6134,0.0175,86.1764,134.5558,34.3065,0.1954,5.6748,2.3485,2.2403,2.2695,30.0415,2.1701,1.9658,0.2188,1,0.4757,0.1673
3257.5,8.664,0.0217,84.662,133.7763,38.9043,0.1927,5.968,2.2305,2.1882,2.3173,30.0254,1.941,1.6272,0.2013,1,0.5506,0.1935
3257.6,8.6973,0.0301,83.0751,132.7255,45.8557,0.1982,6.2522,2.0674,2.1583,2.3701,30.0092,1.68,1.2858,0.1854,1,0.6516,0.2331
3257.7,8.6637,0.0351,81.42,131.4034,55.846,0.2037,6.5452,1.8507,2.1119,2.4186,29.9932,1.6397,1.1941,0.1325,1,0.8856,0.2904
3257.8,8.6637,0.0345,80.2513,129.834,60.0725,0.21,6.8621,1.9141,2.1067,2.4622,30.004,1.6444,1.2122,0.1075,1,1,0.3147
3257.9,8.6637,0.0337,79.2987,128.2402,60.3182,0.2142,7.1253,2.0055,2.1078,2.5048,30.0147,1.6655,1.2591,0.0831,0,1,0.3163
3258,8.6637,0.0375,78.5942,126.625,54.5363,0.2089,7.2328,1.9319,2.0089,2.546,30.0248,1.8128,1.6925,0.0596,0,1,0.2833
3258.1,8.6637,0.0452,78.1987,125.0652,47.4565,0.1914,7.1628,1.9469,1.911,2.5791,29.9315,1.9985,2.2615,0.0406,0,1,0.2427
3258.2,8.6637,0.0529,77.5624,123.6813,45.1899,0.1661,7.0015,1.9597,1.8978,2.6,29.8382,2.0992,2.5968,0.0286,0,1,0.2298
3258.3,8.6637,0.0592,76.5413,122.5554,42.3767,0.1444,6.8182,1.8749,1.8235,2.6107,29.7459,2.1836,2.8447,0.0225,0,1,0.2135
3258.4,8.6637,0.0633,75.7355,122.3172,45.34,0.1374,6.6534,1.887,1.7972,2.613,29.8338,2.0072,2.467,0.0211,0,1,0.2303
3258.5,8.6637,0.0643,75.1033,122.4567,52.3482,0.1471,6.5417,1.8227,1.8021,2.608,29.9218,1.8499,1.9872,0.0239,0,1,0.2703
3258.6,8.6638,0.0641,74.7337,123.0604,58.7986,0.1662,6.5096,1.7476,1.7854,2.6,30.0091,1.75,1.7914,0.0285,0,1,0.3073
3258.7,8.6807,0.0665,74.9866,124.3954,63.5943,0.1821,6.5269,1.714,1.7833,2.5939,29.993,1.6382,1.5415,0.0321,0,1,0.3349
3258.8,8.6973,0.0714,75.4576,125.9946,61.1737,0.1907,6.5117,1.6542,1.7699,2.5879,29.9769,1.523,1.3381,0.0354,0,1,0.321
3258.9,8.6637,0.0735,76.1331,127.8511,60.4107,0.1923,6.4422,1.5835,1.7542,2.5745,29.9611,1.4975,1.3182,0.043,0,1,0.3165
3259,8.664,0.0687,76.8251,129.6974,62.9594,0.1854,6.3758,1.5283,1.724,2.5516,29.9718,1.5894,1.5401,0.0561,0,1,0.3312
3259.1,8.6976,0.0603,77.5004,131.5868,63.189,0.1815,6.3701,1.5923,1.7317,2.5285,29.9825,1.6645,1.6718,0.0694,0,1,0.3324
3259.2,8.6976,0.0543,78.1164,133.6022,65.0057,0.182,6.4138,1.6433,1.7671,2.5163,29.993,1.6574,1.5871,0.0764,0,1,0.3429
3259.3,8.6976,0.0514,78.7828,135.4465,63.6339,0.1877,6.4756,1.7081,1.8136,2.5149,29.9772,1.6512,1.506,0.0772,0,1,0.3351
3259.4,8.6976,0.0487,79.4999,137.1255,60.8342,0.1968,6.5532,1.785,1.8617,2.5171,29.9615,1.6777,1.5008,0.0759,0,1,0.3191
3259.5,8.6976,0.0484,80.3363,138.425,60.443,0.2053,6.6226,1.9078,1.9323,2.52,29.946,1.6419,1.3321,0.0743,0,1,0.317
3259.6,8.6976,0.057,81.2851,139.378,56.2748,0.2105,6.5829,1.9584,1.9535,2.523,29.9564,1.6557,1.3073,0.0726,0,1,0.2932
3259.7,8.6973,0.0757,82.2742,140.0181,49.7723,0.2109,6.3185,1.8782,1.9164,2.5182,29.9667,1.9892,1.9228,0.0752,0,1,0.256
3259.8,8.6637,0.092,83.2112,139.8895,44.3395,0.2096,5.8761,1.9459,1.9103,2.488,29.9769,2.2522,2.632,0.0923,0,0.835,0.225
3259.9,8.6637,0.0927,84.0208,139.7648,39.3746,0.2043,5.4377,2.0542,1.949,2.4277,29.9609,2.3863,2.9724,0.1267,1,0.6165,0.1965
3260,8.6633,0.0764,84.7248,139.6276,36.7236,0.2016,5.1813,2.1975,1.9818,2.353,29.9448,2.5106,3.2029,0.1923,1,0.4318,0.1814
3260.1,8.613,0.0554,85.1829,139.3831,34.5118,0.1956,5.1437,2.3602,2.0292,2.2924,29.9289,2.6599,3.4364,0.2107,1,0.39,0.1687
3260.2,8.613,0.0411,85.5316,138.9354,32.6772,0.1898,5.2231,2.461,2.0618,2.2618,29.942,2.8002,3.6476,0.219,1,0.3688,0.1583
3260.3,8.6134,0.0354,85.8014,138.3076,29.6271,0.1849,5.3187,2.5224,2.0912,2.2561,29.955,2.8886,3.7969,0.2191,1,0.3615,0.1407
3260.4,8.6637,0.035,86.0228,137.1786,29.682,0.1789,5.3855,2.587,2.122,2.2626,29.9679,2.9775,3.9578,0.2144,1,0.3614,0.141
3260.5,8.6637,0.0373,86.2748,136.3801,29.8321,0.1785,5.4329,2.6879,2.1405,2.2725,29.9611,3.0859,4.1098,0.2109,1,0.3605,0.1419
3260.6,8.6637,0.0411,86.5552,135.8882,30.6132,0.1803,5.4868,2.8029,2.1737,2.2812,29.9542,3.2174,4.3681,0.2086,1,0.3549,0.1464
3260.7,8.6637,0.0454,86.937,136.4972,30.377,0.1829,5.5425,2.8954,2.1898,2.2871,29.9474,3.314,4.3982,0.2076,1,0.355,0.145
3260.8,8.6637,0.0485,87.3669,137.4666,30.995,0.1859,5.5701,2.8968,2.1947,2.2881,29.9677,3.3183,4.3088,0.2084,1,0.3571,0.1485
3260.9,8.6637,0.0495,87.8453,138.7994,31.6665,0.1889,5.5544,2.8848,2.1968,2.2848,29.988,3.2628,4.1436,0.2108,1,0.36,0.1524
3261,8.6637,0.0485,88.3241,140.092,32.2783,0.192,5.5087,2.8673,2.1752,2.2791,30.0083,3.1518,3.9247,0.214,1,0.3641,0.1559
3261.1,8.6637,0.0465,88.8006,141.2765,32.8999,0.1946,5.4613,2.8137,2.1338,2.2733,30.0016,3.0057,3.624,0.217,1,0.3724,0.1594
3261.2,8.6637,0.0444,89.2738,142.3283,32.6301,0.1962,5.4168,2.7896,2.1082,2.2683,29.9949,2.9072,3.3818,0.2193,1,0.3798,0.1579
3261.3,8.6637,0.0426,89.7183,143.1182,32.4845,0.1977,5.3644,2.7125,2.0341,2.2636,29.9884,2.8543,3.3543,0.2216,1,0.3782,0.1571
3261.4,8.6637,0.0416,90.1006,143.7374,31.9903,0.2008,5.2984,2.5217,1.9484,2.258,30.0007,2.806,3.4827,0.2246,1,0.3683,0.1542
3261.5,8.6633,0.0417,90.3923,144.133,31.9584,0.2106,5.2243,2.4193,1.8948,2.2511,30.0131,2.7223,3.4863,0.2309,1,0.3604,0.1541
3261.6,8.613,0.0418,90.4845,144.2905,31.2857,0.2197,5.155,2.3106,1.857,2.2422,30.0252,2.6431,3.3971,0.2376,1,0.3561,0.1502
3261.7,8.6134,0.0396,90.5854,144.5049,32.48,0.2282,5.1222,2.0653,1.7441,2.2329,30.0091,2.4411,3.1454,0.2443,1,0.3601,0.157
3261.8,8.6633,0.0314,90.75,144.8799,33.9221,0.2304,5.2115,1.8092,1.6513,2.2284,29.993,2.1665,2.5758,0.2467,1,0.3883,0.1651
3261.9,8.6134,0.02,90.5514,144.7814,39.1233,0.2347,5.4503,1.7366,1.619,2.2401,29.9771,1.929,2.2117,0.2445,1,0.4179,0.1948
3262,8.6637,0.0156,90.1832,144.6415,44.7155,0.2306,5.7549,1.7977,1.5877,2.277,29.9878,1.4918,1.235,0.2303,1,0.559,0.2268
3262.1,8.6635,0.0262,89.6008,144.6273,47.7879,0.2306,5.9571,1.6786,1.5088,2.329,29.9986,1.3451,1.0886,0.2124,1,0.629,0.2445
3262.2,8.6381,0.0462,88.8114,144.2164,46.7053,0.2353,5.9474,1.4338,1.432,2.3678,30.0093,1.3329,1.1687,0.1613,1,0.756,0.2384
3262.3,8.613,0.0569,88.0597,143.7067,44.0228,0.235,5.8526,1.2918,1.3724,2.3709,30.0201,1.3029,1.2462,0.1594,1,0.7403,0.2229
3262.4,8.613,0.0493,87.5828,143.2313,46.6095,0.2298,5.8668,1.1559,1.3106,2.3472,30.0309,1.2157,1.2067,0.2057,1,0.6171,0.2376
3262.5,8.6132,0.0308,87.2662,142.4289,52.1197,0.2224,6.0737,1.1131,1.297,2.3285,30.0415,1.1381,1.0427,0.2093,1,0.6504,0.2691
3262.6,8.6385,0.0183,87.0213,141.3583,57.0313,0.2138,6.3693,1.1999,1.307,2.3407,30.0253,1.0685,0.9309,0.2017,1,0.7054,0.2971
3262.7,8.6637,0.0209,86.8248,139.7437,62.482,0.2116,6.569,1.2312,1.301,2.3821,30.0092,1.022,0.8983,0.1866,1,0.7661,0.3284
3262.8,8.6637,0.0337,86.5698,139.0345,64.6876,0.2115,6.6102,1.1393,1.2564,2.4308,29.993,1.0333,0.9929,0.1254,1,1,0.341
3262.9,8.6638,0.0475,86.2873,138.9519,67.9423,0.21,6.5438,1.091,1.2296,2.4665,29.9769,1.0247,1.0276,0.1049,1,1,0.3597
3263,8.6807,0.0577,86.0031,139.9365,65.8068,0.2142,6.4419,1.0402,1.2343,2.482,29.9608,1.0028,0.9967,0.096,0,1,0.3476
3263.1,8.6976,0.0637,85.843,141.8725,62.7743,0.2171,6.3647,0.9502,1.2643,2.4802,29.9449,0.9177,0.8575,0.097,0,1,0.3302
3263.2,8.6976,0.0631,85.7709,144.3004,60.773,0.2252,6.3544,0.88,1.3457,2.4664,29.9562,0.8084,0.6164,0.1048,1,1,0.3187
3263.3,8.6975,0.0535,85.8282,146.3426,60.6547,0.2368,6.4671,0.9008,1.4518,2.4474,29.9675,0.7896,0.5227,0.1157,1,1,0.3179
3263.4,8.6805,0.038,85.926,147.3892,65.8431,0.2524,6.7091,1.182,1.5404,2.4357,29.9758,0.8011,0.497,0.1225,1,1,0.3474
3263.5,8.6637,0.0267,86.0524,147.6754,75.4812,0.2664,7.0005,1.4959,1.6615,2.4449,29.4739,0.9393,0.6616,0.1174,1,1,0.4023
3263.6,8.6637,0.0269,86.1837,147.0817,87.6177,0.2797,7.2193,1.4389,1.6431,2.4761,28.972,1.2808,1.3418,0.0995,0,1,0.4718
3263.7,8.6637,0.0365,86.2771,145.604,95.9524,0.2911,7.3217,1.6889,1.7966,2.5166,28.4727,1.7111,1.8398,0.0764,0,1,0.5196
3263.8,8.6637,0.048,86.3414,143.3959,101.08,0.2971,7.348,1.9677,1.9534,2.547,28.4229,1.8751,1.8649,0.0589,0,1,0.5491
3263.9,8.6637,0.0604,86.5252,141.9174,99.095,0.2901,7.2901,2.2598,2.1453,2.5589,28.3732,2.0555,1.8871,0.052,0,1,0.5382
3264,8.6637,0.0759,86.5365,140.4373,83.1711,0.2664,7.0996,2.4272,2.3624,2.5496,28.3238,2.2427,1.8839,0.0572,0,1,0.4476
3264.1,8.6633,0.092,86.3722,138.9595,54.473,0.2306,6.7649,3.2614,2.7487,2.5137,28.3222,2.6497,2.1149,0.0776,0,1,0.2835
3264.2,8.613,0.098,86.3572,137.9715,31.36,0.1976,6.3795,3.4933,2.9131,2.4464,28.3206,4.1214,4.2972,0.1159,1,0.5623,0.151
3264.3,8.613,0.0863,86.2219,137.1238,18.9741,0.1717,6.0747,3.8686,3.1896,2.354,28.3197,5.6215,8.3664,0.18,1,0.3007,0.0801
3264.4,8.6134,0.0636,85.9322,136.4311,12.8482,0.1562,5.9048,4.6012,3.4227,2.2626,28.4397,6.9835,12.5705,0.2051,1,0.2289,0.045
3264.5,8.6637,0.0417,85.7859,135.8567,9.3281,0.1543,5.8682,5.2882,3.6135,2.1955,28.5598,7.8806,14.7596,0.2274,1,0.1977,0.0248
3264.6,8.6637,0.028,85.6092,135.4165,8.3206,0.1572,5.9489,6.6861,4.2019,2.1609,28.6801,9.5959,18.9416,0.2405,1,0.1711,0.019
3264.7,8.664,0.0223,85.3699,135.1638,8.4724,0.1602,6.0852,8.146,4.8208,2.1501,28.8401,12.0783,23.4435,0.2455,1,0.1544,0.0199
3264.8,8.6976,0.0223,85.3503,134.9267,8.0723,0.1597,6.184,9.3873,5.3321,2.154,29.0001,14.0478,26.8773,0.244,1,0.1466,0.0175
3264.9,8.6976,0.0277,85.377,134.7752,9.0099,0.1604,6.1352,10.744,6.0911,2.1657,29.1601,15.7059,29.1329,0.2402,1,0.1437,0.0229
3265,8.698,0.0356,85.4294,134.7792,8.4364,0.1574,5.9273,11.7256,6.6967,2.1775,29.3202,17.8438,31.1822,0.235,1,0.1421,0.0196
3265.1,8.7483,0.0417,85.4255,134.8986,8.9518,0.1572,5.6779,13.4842,7.4954,2.1817,29.4802,23.4749,45.1071,0.2334,1,0.1228,0.0226
3265.2,8.7483,0.043,85.3983,134.9966,9.4662,0.156,5.5184,16.8676,8.7372,2.1759,29.6401,28.0129,52.8039,0.2349,1,0.1147,0.0255
3265.3,8.7487,0.0405,85.3448,134.9891,9.9364,0.154,5.4863,19.0498,9.0502,2.1655,29.765,31.9513,58.4084,0.2377,1,0.1091,0.0282
3265.4,8.7991,0.0371,85.2585,134.9555,9.5338,0.1486,5.5072,21.9225,10.0077,2.1573,29.8899,35.2772,63.2687,0.2384,1,0.1053,0.0259
3265.5,8.7991,0.0355,85.1995,134.881,9.2631,0.1467,5.4634,25.0301,10.6146,2.1549,30.0141,37.5193,66.5129,0.2384,1,0.1032,0.0244
3265.6,8.7987,0.0352,85.2472,134.7113,8.6841,0.1431,5.3201,29.0431,11.8375,2.1561,30.0074,41.9432,72.0238,0.2365,1,0.1004,0.0211
3265.7,8.7476,0.0345,85.3009,134.7228,8.2272,0.1515,5.1709,33.6219,12.1158,2.1578,30.0007,47.9762,74.5955,0.2394,1,0.098,0.0184
3265.8,8.6637,0.0324,85.3522,134.8,8.3267,0.1488,5.1405,36.7318,12.7107,2.1597,29.9917,51.6683,76.2013,0.2376,1,0.0977,0.019
3265.9,8.6637,0.0283,85.3859,134.8708,9.6799,0.1462,5.3063,38.7966,14.5281,2.1631,29.5989,51.1451,79.2602,0.2355,1,0.097,0.0268
3266,8.6637,0.0232,85.4141,135.1154,8.9136,0.1449,5.6251,39.6343,13.8032,2.1694,29.2062,56.6275,81.8362,0.2328,1,0.0964,0.0224
3266.1,8.6637,0.0194,85.4499,135.4287,8.0015,0.1451,5.955,42.485,15.9521,2.1783,28.8146,54.3632,79.2088,0.2298,1,0.0986,0.0171
3266.2,8.6637,0.0185,85.5397,135.6748,8.0693,0.1462,6.1541,42.6719,15.2117,2.1875,28.6263,54.3679,75.8841,0.2271,1,0.1012,0.0175
3266.3,8.6637,0.0205,85.5976,135.8496,8.5731,0.147,6.1925,41.0199,14.8637,2.1937,28.438,55.3005,75.582,0.2252,1,0.1021,0.0204
3266.4,8.664,0.0243,85.6501,135.9836,8.3759,0.1449,6.1076,40.7683,15.3824,2.195,28.2507,52.8339,73.8769,0.224,1,0.1034,0.0193
3266.5,8.6975,0.0287,85.8035,136.1224,9.4279,0.144,5.9449,38.8637,15.3742,2.192,28.2271,52.5309,73.5892,0.2246,1,0.1035,0.0253
3266.6,8.6805,0.0329,85.8988,136.1839,9.2742,0.1448,5.7129,36.553,14.5607,2.1872,28.2035,51.0963,72.0077,0.2266,1,0.1037,0.0244
3266.7,8.6637,0.0356,85.9433,136.1907,8.6099,0.1439,5.4309,35.3446,15.6992,2.1817,28.1798,47.4554,68.6275,0.2281,1,0.1052,0.0206
3266.8,8.6637,0.0356,85.8555,136.1993,8.979,0.1442,5.1567,33.3907,14.4549,2.176,28.158,46.7364,68.2762,0.2302,1,0.1047,0.0227
3266.9,8.6637,0.0339,85.7554,136.1665,9.0352,0.1455,4.9481,30.345,13.4266,2.1709,28.1361,46.0244,70.2405,0.2325,1,0.1028,0.023
3267,8.6637,0.032,85.647,136.0969,10.099,0.1469,4.8283,28.4152,13.3539,2.1667,28.1143,43.3961,67.0021,0.2345,1,0.1042,0.0292
3267.1,8.6637,0.0308,85.6523,135.9637,9.4842,0.1482,4.8033,26.1242,12.4968,2.1633,28.1036,38.4185,58.1127,0.2361,1,0.1097,0.0256
3267.2,8.6637,0.0293,85.7003,135.86,9.0241,0.1495,4.883,22.7935,11.278,2.1601,28.093,32.8695,50.9325,0.2378,1,0.1152,0.023
3267.3,8.6637,0.0266,85.7934,135.7868,9.9419,0.1512,5.0608,21.0694,11.2689,2.1577,28.0825,29.722,48.2602,0.2393,1,0.1173,0.0282
3267.4,8.6637,0.0224,85.9802,135.7055,9.8726,0.1535,5.3113,20.1519,10.7426,2.1577,28.0753,27.6069,44.167,0.2402,1,0.1213,0.0278
3267.5,8.6637,0.0173,86.0667,135.675,10.0017,0.1568,5.586,18.5961,9.726,2.1627,28.0681,25.2005,40.5081,0.2398,1,0.1258,0.0285
3267.6,8.6637,0.0129,86.0225,135.708,10.9548,0.1612,5.8304,16.2279,9.2474,2.1751,28.061,21.6935,34.0391,0.2374,1,0.1362,0.034
3267.7,8.6637,0.0133,85.9888,135.6606,12.1518,0.1659,5.9711,13.4787,8.4485,2.1972,28.0626,19.2336,28.6955,0.2317,1,0.1489,0.0408
3267.8,8.6637,0.0211,85.8663,135.6513,14.0251,0.169,5.958,11.6648,7.8685,2.2252,28.0642,17.0768,24.7844,0.2233,1,0.1627,0.0515
3267.9,8.6637,0.0345,85.6067,135.7104,15.0333,0.1694,5.8079,10.4337,7.6954,2.2494,28.0658,13.8876,17.4282,0.2151,1,0.1934,0.0573
3268,8.6637,0.0465,85.4198,135.603,14.976,0.168,5.6054,10.8649,7.3791,2.2589,28.0674,11.4646,11.7685,0.2113,1,0.2303,0.057
3268.1,8.6637,0.0514,85.2124,135.5799,14.1703,0.1674,5.4306,10.0093,6.9168,2.2507,28.069,10.1132,10.8151,0.2138,1,0.2362,0.0524
3268.2,8.6637,0.049,84.9473,135.7594,13.5154,0.1697,5.3083,8.355,6.1427,2.2331,28.0697,9.9401,12.733,0.2208,1,0.2155,0.0487
3268.3,8.6637,0.0435,84.8319,135.5058,13.7044,0.1738,5.2417,7.066,5.6119,2.2172,27.9043,9.6217,14.3852,0.2279,1,0.2002,0.0497
3268.4,8.6637,0.0378,84.7266,135.1504,14.9582,0.177,5.2301,6.5724,5.2363,2.2102,27.739,8.7387,13.2747,0.2316,1,0.2045,0.0568
3268.5,8.6635,0.0329,84.5648,134.777,16.7634,0.1797,5.2748,6.2262,4.8669,2.2138,27.5706,7.6795,11.0821,0.2315,1,0.2207,0.0671
3268.6,8.6381,0.0285,84.0029,134.1446,19.3743,0.1723,5.351,5.4723,4.3616,2.2276,26.8535,6.9979,9.5292,0.223,1,0.245,0.0834
3268.7,8.6134,0.0256,83.2381,133.2292,22.4485,0.1692,5.4391,4.777,4.0005,2.2515,26.1363,6.1013,7.8002,0.2145,1,0.2714,0.0996
3268.8,8.6637,0.025,82.218,131.699,24.4593,0.1601,5.528,4.8,3.9203,2.2842,25.4186,5.1469,5.8324,0.1996,1,0.3235,0.1111
3268.9,8.6637,0.0271,80.7812,129.993,27.9618,0.1543,5.6132,4.4661,3.6517,2.3228,24.6019,4.399,4.8775,0.184,1,0.3718,0.1312
3269,8.6635,0.0304,79.1782,128.0917,28.0467,0.1501,5.6919,4.1659,3.5077,2.3621,23.7851,4.042,4.4433,0.1689,1,0.4124,0.1317
3269.1,8.6381,0.0324,77.5465,125.6957,28.2371,0.1387,5.7905,3.6187,3.3215,2.3981,22.9683,3.624,4.0078,0.1519,1,0.4666,0.1328
3269.2,8.6134,0.0311,76.1048,123.9578,28.7225,0.1364,5.9373,3.3576,3.1887,2.4291,22.1407,3.4209,4.021,0.1404,1,0.4954,0.1356
3269.3,8.6637,0.0283,74.9151,122.6653,28.4671,0.1331,6.1421,3.0349,3.0656,2.458,21.3132,3.349,4.1288,0.1291,1,0.5224,0.1341
3269.4,8.6637,0.0275,74.5914,122.0805,28.0713,0.1401,6.377,2.7089,2.8942,2.4873,20.4895,3.3175,4.4409,0.1219,1,0.5295,0.1317
3269.5,8.6637,0.0299,74.5203,122.3331,31.824,0.1535,6.6007,2.4046,2.728,2.516,20.3346,3.1303,4.4863,0.0767,0,0.7558,0.1531
3269.6,8.6637,0.0332,74.6402,123.1871,35.9551,0.1696,6.7759,2.4205,2.7404,2.5397,20.1797,2.5777,3.082,0.0631,0,1,0.1766
3269.7,8.6637,0.0377,75.1034,124.915,44.9784,0.1822,6.8698,2.3804,2.7716,2.5584,20.0293,2.149,2.1114,0.0524,0,1,0.2282
3269.8,8.664,0.0456,75.8539,127.2141,51.2953,0.1876,6.8641,1.8729,2.5918,2.5738,20.6628,1.9455,1.8626,0.0436,0,1,0.2644
3269.9,8.6973,0.0582,76.8533,129.897,54.734,0.1871,6.7427,1.7547,2.6474,2.5808,21.2963,1.6008,1.0345,0.0395,0,1,0.284
3270,8.6637,0.0705,78.4805,132.1677,60.0914,0.185,6.5295,1.794,3.2768,2.5704,21.9304,1.1818,0.6162,0.0453,0,1,0.3148
3270.1,8.6637,0.0764,80.1944,134.4289,60.4525,0.1842,6.3043,1.563,3.0873,2.538,22.6663,1.3505,0.8182,0.0638,0,1,0.3169
3270.2,8.6637,0.0765,81.9699,136.659,59.5218,0.1849,6.1013,1.849,2.858,2.4906,23.4022,1.7021,1.3182,0.0909,0,1,0.3116
