Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,KLOGH,SAND_FLAG,SW,VSH
3481.2,8.7031,0.0402,82.5277,168.9188,52.7857,0.1703,6.0315,0.7954,0.6573,2.4293,27.3517,0.8653,0.9959,0.1262,0.7622,1,1,0.3475
3481.3,8.6875,0.0426,81.0406,167.9031,53.9736,0.1696,6.0759,0.8497,0.6679,2.4674,27.3671,0.9797,1.3014,0.1044,0.4192,1,1,0.357
3481.4,8.6719,0.0483,79.5555,166.8882,52.1275,0.1705,6.0856,0.8924,0.6754,2.498,27.3824,1.0619,1.5793,0.0869,0.4111,0,1,0.3423
3481.5,8.6718,0.0598,78.9057,166.2616,50.4648,0.1763,6.0034,0.8583,0.6642,2.5118,27.3977,1.0869,1.7514,0.079,0.4676,0,1,0.3291
3481.6,8.6483,0.0736,78.544,165.7689,49.7607,0.1904,5.82,0.7768,0.6372,2.5,27.3836,1.0219,1.6669,0.0857,0.5943,0,1,0.3235
3481.7,8.6017,0.0814,78.1849,165.2777,51.0082,0.2085,5.5846,0.7531,0.623,2.4619,27.3694,0.9259,1.4012,0.1074,0.7217,1,0.9873,0.3334
3481.8,8.625,0.0785,78.8723,165.3981,50.862,0.2205,5.364,0.7274,0.61,2.406,27.355,0.8002,1.0448,0.1393,1.3327,1,0.9052,0.3322
3481.9,8.625,0.0669,80.0177,165.7861,52.5822,0.2301,5.2107,0.6305,0.5855,2.3487,27.2997,0.6383,0.6795,0.1721,1.8405,1,0.9158,0.3458
3482,8.625,0.054,81.1636,166.1744,57.5289,0.2327,5.1479,0.5383,0.5627,2.3057,27.2445,0.5262,0.4975,0.1967,1.2823,1,0.9437,0.3851
3482.1,8.625,0.0463,82.5726,166.6336,61.5994,0.231,5.1769,0.4781,0.5449,2.2841,27.1896,0.4676,0.4189,0.2091,0.8251,1,0.9707,0.4174
3482.2,8.6249,0.0445,84.1246,167.1314,66.1386,0.2331,5.267,0.4497,0.5311,2.2787,27.2584,0.4527,0.4176,0.2122,0.4136,1,0.9677,0.4534
3482.3,8.5781,0.0455,85.6761,167.629,68.6926,0.234,5.3704,0.4407,0.5166,2.2799,27.3272,0.4386,0.4166,0.2115,0.268,1,0.9752,0.4738
3482.4,8.5781,0.0467,87.0262,168.0638,68.3692,0.2355,5.4392,0.4374,0.5053,2.2823,27.3959,0.4302,0.4165,0.2101,0.2751,1,0.98,0.4713
3482.5,8.5781,0.0471,88.2421,168.4568,64.8773,0.236,5.4572,0.4395,0.496,2.2828,27.4033,0.4242,0.4169,0.2098,0.4863,1,0.9751,0.4435
3482.6,8.5782,0.0462,89.4565,168.8499,62.5802,0.2345,5.4475,0.4475,0.4884,2.2809,27.4108,0.4193,0.4179,0.2109,0.7244,1,0.9664,0.4253
3482.7,8.625,0.0438,90.1087,169.3203,61.7848,0.2281,5.4371,0.4299,0.4776,2.2784,27.418,0.4253,0.433,0.2123,0.8464,1,0.9462,0.419
3482.8,8.6249,0.04,90.3041,169.8534,57.7083,0.2249,5.4439,0.4232,0.4804,2.2786,27.3409,0.4204,0.4263,0.2122,1.6518,1,0.9464,0.3867
3482.9,8.5782,0.0357,90.4993,170.3854,54.3398,0.2171,5.476,0.4285,0.4953,2.2836,27.2638,0.4119,0.405,0.2094,2.7297,1,0.9714,0.3599
3483,8.6249,0.0328,90.5625,170.5018,52.8791,0.2077,5.538,0.4494,0.521,2.2949,27.1871,0.4165,0.3838,0.2029,3.0804,1,1,0.3483
3483.1,8.5782,0.0341,90.4962,170.2093,50.5348,0.2041,5.6025,0.4886,0.5442,2.3107,27.2468,0.4357,0.3922,0.1939,3.8369,1,1,0.3297
3483.2,8.625,0.0399,90.4296,169.9158,48.9501,0.2044,5.621,0.5365,0.5662,2.3262,27.3066,0.4699,0.4308,0.185,4.2325,1,1,0.3171
3483.3,8.625,0.0469,90.2491,169.2068,48.7092,0.2084,5.5913,0.5889,0.5869,2.337,27.3661,0.5195,0.501,0.1789,3.9283,1,0.9995,0.3152
3483.4,8.625,0.0513,89.9325,168.0022,47.387,0.2137,5.5516,0.6195,0.6012,2.3415,27.3735,0.5775,0.5992,0.1763,4.6584,1,0.9375,0.3047
3483.5,8.625,0.0525,89.616,166.7967,46.7958,0.2155,5.5279,0.6515,0.6213,2.3402,27.381,0.6445,0.7082,0.177,5.2051,1,0.8718,0.3
3483.6,8.625,0.0521,89.2729,165.1519,46.3015,0.2107,5.5162,0.6797,0.64,2.3351,27.3884,0.6999,0.7893,0.1799,5.9593,1,0.8227,0.296
3483.7,8.625,0.0512,88.8911,162.8707,46.5003,0.2001,5.5024,0.7191,0.6686,2.3306,27.3934,0.7524,0.8605,0.1825,6.0411,1,0.7857,0.2977
3483.8,8.625,0.0494,88.5091,160.5894,44.5457,0.1881,5.5022,0.7594,0.7157,2.33,27.3983,0.8134,0.9207,0.1829,8.3902,1,0.7606,0.2821
3483.9,8.625,0.0451,88.0522,158.2859,44.0512,0.1785,5.5458,0.849,0.7776,2.3343,27.4032,0.8841,0.976,0.1804,8.7072,1,0.7501,0.2781
3484,8.6251,0.0389,87.4624,155.9429,45.6573,0.1713,5.6387,0.8956,0.822,2.344,27.381,0.9824,1.2125,0.1749,6.0271,1,0.7055,0.291
3484.1,8.6719,0.0329,86.8725,153.5999,43.89,0.1626,5.7562,0.8849,0.8472,2.361,27.3587,1.1093,1.5115,0.1652,6.7549,1,0.6719,0.2769
3484.2,8.6719,0.0299,86.2591,151.3164,44.6672,0.1573,5.8768,0.9934,0.8988,2.3846,27.3366,1.1864,1.6033,0.1517,4.639,1,0.7022,0.283
3484.3,8.6718,0.0305,85.5943,149.1637,46.4489,0.1503,6.0173,1.1639,0.9741,2.4154,27.3415,1.2815,1.6398,0.1341,2.5003,1,0.7694,0.2972
3484.4,8.6483,0.034,84.9286,147.0113,46.4792,0.143,6.1987,1.3535,1.0579,2.4545,27.3464,1.4608,1.9089,0.1118,1.6491,1,0.8346,0.2974
3484.5,8.625,0.0394,83.8912,144.9664,47.2814,0.1292,6.4002,1.6024,1.1915,2.4994,27.3513,1.703,2.1892,0.0861,0.9012,0,0.9707,0.3038
3484.6,8.6251,0.0456,81.8214,143.2207,48.5853,0.1147,6.5717,1.7441,1.3024,2.5435,27.3587,1.9113,2.503,0.0609,0.4567,0,1,0.3142
3484.7,8.6719,0.0509,79.7522,141.4746,48.0028,0.1003,6.6699,1.8014,1.375,2.5767,27.3661,2.0565,2.7778,0.0419,0.3541,0,1,0.3096
3484.8,8.6719,0.0547,77.9203,139.5906,45.7778,0.0934,6.7031,1.8774,1.4739,2.5965,27.3733,2.2705,3.1654,0.0306,0.4144,0,1,0.2919
3484.9,8.6719,0.0583,76.9459,137.2079,45.1281,0.0902,6.7041,2.0819,1.5949,2.6072,27.2905,2.5207,3.4626,0.0245,0.4121,0,1,0.2867
3485,8.672,0.0627,75.9714,134.8251,44.5512,0.0891,6.7027,2.3766,1.7277,2.6146,27.2076,2.6713,3.5196,0.0202,0.4187,0,1,0.2822
3485.1,8.7031,0.0656,74.9663,132.4065,42.0817,0.086,6.7083,2.5455,1.8281,2.6196,27.1251,2.8655,3.828,0.02,0.6258,0,1,0.2626
3485.2,8.7031,0.0645,73.8102,129.8116,39.3279,0.083,6.726,2.7656,1.925,2.6213,27.1907,3.1195,4.2618,0.02,0.9854,0,1,0.2407
3485.3,8.6875,0.0592,72.654,127.2163,38.851,0.0789,6.7644,3.1922,2.098,2.6217,27.2563,3.4781,4.6384,0.02,1.0661,0,1,0.2369
3485.4,8.6719,0.0516,71.4605,124.5158,38.9857,0.0709,6.8274,3.4163,2.2366,2.6248,27.3217,4.038,5.8136,0.02,1.0424,0,1,0.238
3485.5,8.6719,0.0463,69.9973,121.0513,38.2972,0.0639,6.899,3.5314,2.3575,2.6359,27.3266,4.6717,7.4282,0.02,1.1662,0,1,0.2326
3485.6,8.6719,0.0475,68.5342,117.587,35.5597,0.0605,6.9635,3.9649,2.5213,2.6539,27.3315,5.1718,8.339,0.02,1.8327,0,1,0.2108
3485.7,8.6719,0.0535,67.0743,114.2059,36.6012,0.0611,6.997,4.2793,2.6131,2.6716,27.3362,5.4671,8.9508,0.02,1.5441,0,1,0.219
3485.8,8.6719,0.0593,65.6556,111.8744,37.5368,0.0635,6.9718,4.3712,2.6517,2.6805,27.2841,5.6462,9.4032,0.02,1.3221,0,1,0.2265
3485.9,8.6719,0.0616,64.2371,109.5428,35.6922,0.066,6.8777,4.4718,2.6871,2.6787,27.232,5.8769,10.2077,0.02,1.7934,0,1,0.2118
3486,8.6719,0.0614,62.8374,107.23,36.9221,0.0677,6.7606,4.6295,2.7179,2.6716,27.1794,6.1357,11.0698,0.02,1.4624,0,1,0.2217
3486.1,8.6719,0.063,62.1528,105.6277,34.4679,0.0692,6.689,4.6868,2.7206,2.6659,26.9712,6.2231,11.2994,0.02,2.1895,0,1,0.2022
3486.2,8.6719,0.0678,61.4682,104.0254,31.957,0.0718,6.6795,4.7172,2.7009,2.6632,26.763,6.2616,11.4494,0.02,3.3151,0,1,0.1822
3486.3,8.6875,0.0732,60.785,102.4247,33.2879,0.0741,6.7084,4.9454,2.6797,2.6599,26.5532,6.6641,13.1038,0.02,2.6637,0,1,0.1927
3486.4,8.703,0.0741,60.6944,101.5444,34.9149,0.0805,6.7305,5.1506,2.6327,2.6516,25.8288,7.2311,16.9901,0.02,2.0385,0,1,0.2056
3486.5,8.6719,0.0691,60.6187,100.6821,36.6934,0.0834,6.7235,5.2335,2.5851,2.6403,25.1043,7.6535,22.0363,0.02,1.5217,0,1,0.2197
3486.6,8.6719,0.0623,60.5428,99.8203,38.8147,0.0842,6.6869,5.2191,2.5426,2.6323,24.3792,7.7773,24.9277,0.02,1.0711,0,1,0.2367
3486.7,8.6719,0.0582,60.3412,99.2048,36.1123,0.0837,6.6346,5.0735,2.5096,2.6309,23.4079,7.3585,20.6691,0.02,1.6719,0,1,0.2152
3486.8,8.6719,0.0585,60.1297,98.6084,35.1426,0.0831,6.5962,4.9266,2.4723,2.6343,22.4366,6.874,16.9281,0.02,1.9628,0,1,0.2075
3486.9,8.6719,0.0612,59.9184,98.0125,36.1492,0.0829,6.5826,4.845,2.4476,2.6377,21.4672,6.6239,15.6594,0.02,1.6638,0,1,0.2154
3487,8.6719,0.0638,59.7776,97.6227,37.725,0.0834,6.5629,4.7596,2.4136,2.638,21.1642,6.5203,15.3167,0.02,1.2831,0,1,0.228
3487.1,8.6719,0.065,59.6465,97.2612,37.9002,0.0848,6.5055,4.6957,2.3742,2.634,20.8613,6.4801,15.8331,0.02,1.2462,0,1,0.2294
3487.2,8.6719,0.0651,59.5157,96.9007,37.3456,0.087,6.4297,4.6677,2.3301,2.6262,20.5589,6.536,16.8906,0.02,1.3658,0,1,0.225
3487.3,8.6719,0.0648,59.4808,96.9808,37.6237,0.0899,6.4036,4.6732,2.2755,2.6152,20.4416,6.6208,18.589,0.02,1.3049,0,1,0.2272
3487.4,8.6719,0.0642,59.4653,97.1501,38.2573,0.0926,6.4628,4.7123,2.2325,2.6025,20.3243,6.6995,21.1139,0.0271,1.3412,0,0.9191,0.2322
3487.5,8.6719,0.0648,59.4499,97.3204,39.0596,0.0947,6.5401,4.7705,2.1948,2.5924,20.2072,6.8941,24.0419,0.0329,1.3072,0,0.7534,0.2386
3487.6,8.6719,0.0676,59.501,97.8554,39.7931,0.0958,6.5556,4.9904,2.1558,2.5871,20.1637,7.1222,28.1472,0.0359,1.2254,0,0.6615,0.2444
3487.7,8.6719,0.073,59.5702,98.4913,40.877,0.0948,6.5066,5.0353,2.1003,2.5853,20.1202,6.991,25.7219,0.037,1.0438,0,0.6738,0.253
3487.8,8.6875,0.0788,59.6401,99.1276,39.7237,0.0986,6.4213,4.7916,2.0465,2.5818,20.0767,6.3458,19.7437,0.039,1.3095,0,0.7178,0.2439
3487.9,8.7031,0.0815,59.9832,99.9352,39.1867,0.1001,6.3214,4.4081,1.9847,2.5719,20.0387,5.5947,14.8084,0.0446,1.5879,0,0.7255,0.2396
3488,8.7031,0.0787,60.4245,100.8044,39.1778,0.1053,6.2019,4.0621,1.9159,2.5551,20.0008,5.0024,11.6585,0.0542,1.8951,0,0.6884,0.2395
3488.1,8.7031,0.0711,60.8658,101.6733,38.2564,0.1106,6.1001,3.8048,1.8433,2.5357,19.9642,4.617,10.2508,0.0653,2.707,0,0.6259,0.2322
3488.2,8.703,0.0618,61.2999,102.4443,36.9036,0.1146,6.0752,3.6224,1.7934,2.5196,20.3803,4.4214,9.5768,0.0745,4.0078,0,0.5789,0.2215
3488.3,8.6719,0.055,61.7307,103.1708,36.4449,0.1161,6.1274,3.526,1.7457,2.5135,20.7963,4.321,9.6222,0.078,4.6095,0,0.557,0.2178
3488.4,8.6875,0.052,62.1612,103.897,36.4772,0.1169,6.2255,3.3945,1.6993,2.5181,21.2119,4.2208,9.6517,0.0754,4.3712,0,0.5713,0.218
3488.5,8.6719,0.0519,62.4987,104.4877,37.8411,0.1138,6.353,3.1967,1.6638,2.5305,21.4654,3.876,8.3201,0.0683,3.0653,0,0.6576,0.2289
3488.6,8.6719,0.0527,62.7838,105.002,39.1553,0.11,6.4975,2.9573,1.6379,2.5461,21.7189,3.465,6.4931,0.0594,2.0944,0,0.814,0.2393
3488.7,8.6875,0.0534,63.0683,105.5155,39.3656,0.1046,6.6438,2.7322,1.6104,2.5621,21.972,3.168,5.3478,0.0502,1.7085,0,1,0.241
3488.8,8.6719,0.054,63.1686,105.7065,38.1666,0.1038,6.7523,2.5923,1.5848,2.5778,22.0774,2.9557,4.6617,0.0413,1.7641,0,1,0.2315
3488.9,8.6719,0.0554,63.1417,105.6749,37.2183,0.1013,6.783,2.5172,1.5673,2.5942,22.1829,2.7907,4.1978,0.0319,1.7369,0,1,0.2239
3489,8.6719,0.058,63.1141,105.6431,38.6353,0.0983,6.7314,2.438,1.5424,2.6106,22.2894,2.7242,4.1948,0.0225,1.1569,0,1,0.2352
3489.1,8.6719,0.0607,62.8264,105.5215,38.6565,0.0947,6.6228,2.3506,1.5149,2.6228,22.782,2.7045,4.3718,0.02,1.1,0,1,0.2354
3489.2,8.6719,0.0621,62.3205,105.3245,37.2974,0.0919,6.502,2.2994,1.4987,2.6278,23.2746,2.6397,4.2539,0.02,1.3764,0,1,0.2246
3489.3,8.6719,0.0629,61.8145,105.1282,37.3015,0.0915,6.4083,2.2339,1.4846,2.6261,23.7673,2.5641,4.0232,0.02,1.3749,0,1,0.2246
3489.4,8.6875,0.0645,61.2604,105.1861,36.4143,0.0937,6.3641,2.1581,1.4693,2.6204,24.3358,2.4992,3.818,0.02,1.5918,0,1,0.2176
3489.5,8.7031,0.067,60.6575,105.5022,36.6868,0.097,6.3595,2.0765,1.4518,2.6115,24.9042,2.4068,3.5456,0.022,1.5786,0,1,0.2197
3489.6,8.6875,0.0684,60.0551,105.818,36.2496,0.1045,6.3671,2.0086,1.4359,2.5997,25.4717,2.2989,3.2688,0.0287,1.9203,0,1,0.2163
3489.7,8.6719,0.0662,59.6671,106.0364,35.3884,0.1142,6.3496,2.0202,1.4294,2.5859,25.6991,2.2332,3.1242,0.0366,2.5621,0,1,0.2094
3489.8,8.6875,0.0615,59.5435,106.1347,37.5779,0.1169,6.3263,2.031,1.4185,2.5753,25.9266,2.2169,3.1189,0.0427,1.997,0,1,0.2268
3489.9,8.7031,0.0577,59.4206,106.2334,38.4119,0.116,6.3301,1.9227,1.3926,2.5734,26.1522,2.1902,3.1838,0.0438,1.775,0,1,0.2334
3490,8.6875,0.0566,59.6432,106.5,37.793,0.1105,6.364,1.8029,1.3654,2.5789,25.7548,2.1512,3.1913,0.0406,1.8548,0,1,0.2285
3490.1,8.7031,0.0588,60.3837,107.0183,37.4398,0.1046,6.3865,1.71,1.3385,2.5865,25.3575,2.0905,3.0801,0.0363,1.8171,0,1,0.2257
3490.2,8.7031,0.0643,61.1242,107.5368,39.838,0.1024,6.3579,1.6574,1.3061,2.5903,24.9602,2.0073,3.0377,0.0341,1.1768,0,1,0.2447
3490.3,8.7031,0.0722,61.9576,108.1362,42.2864,0.1058,6.2586,1.5637,1.2601,2.5854,24.6208,1.9557,2.9989,0.0369,0.8265,0,1,0.2642
3490.4,8.6875,0.0781,62.9616,108.8841,40.0851,0.1149,6.1123,1.4522,1.2212,2.5683,24.2814,1.8463,2.7817,0.0466,1.4186,0,1,0.2468
3490.5,8.6719,0.077,63.9651,109.6323,36.2876,0.1299,5.9554,1.435,1.2007,2.5397,23.9421,1.6402,2.0977,0.063,3.5858,0,1,0.2166
3490.6,8.6718,0.0701,64.8247,110.5772,35.9493,0.1465,5.8289,1.2845,1.16,2.5094,23.624,1.4604,1.5899,0.0803,5.214,0,1,0.2139
3490.7,8.6251,0.0628,65.3551,111.9706,35.1671,0.1575,5.7327,1.1759,1.1042,2.4845,23.3059,1.1883,1.0973,0.0945,7.7184,0,1,0.2076
3490.8,8.6718,0.0586,65.8853,113.3638,37.5429,0.1607,5.6602,0.9986,1.022,2.4664,22.9894,1.0817,1.0845,0.1049,6.3236,1,1,0.2265
3490.9,8.6249,0.0556,66.287,114.6744,39.6024,0.1649,5.605,0.847,0.9321,2.4503,23.2227,1.1062,1.394,0.1141,5.332,1,0.9187,0.2429
3491,8.6015,0.0508,66.3166,115.7457,38.9645,0.1629,5.5864,0.8084,0.8927,2.4357,23.4561,1.0416,1.3348,0.1225,6.9132,1,0.8837,0.2378
3491.1,8.5781,0.0451,66.3467,116.8171,40.6201,0.1645,5.6059,0.8432,0.8695,2.4276,23.6882,0.9408,1.0747,0.1271,5.7288,1,0.9414,0.251
3491.2,8.5782,0.043,66.5772,117.8886,40.3954,0.168,5.6342,0.7819,0.8212,2.4295,23.5168,0.8581,0.9186,0.126,5.8245,1,1,0.2492
3491.3,8.625,0.0473,67.5664,118.9604,39.3506,0.1738,5.6332,0.7466,0.8017,2.4391,23.3455,0.7867,0.7786,0.1205,6.2503,1,1,0.2409
3491.4,8.625,0.0555,68.5557,120.0324,37.8371,0.1857,5.5985,0.7119,0.7867,2.4471,23.1748,0.7117,0.6445,0.1159,7.3701,1,1,0.2289
3491.5,8.625,0.062,69.5749,121.135,36.4897,0.1968,5.5469,0.6439,0.7604,2.4447,23.2393,0.6479,0.5491,0.1173,9.4401,1,1,0.2182
3491.6,8.625,0.064,70.75,122.3972,36.5692,0.2043,5.496,0.601,0.7381,2.4312,23.3038,0.6087,0.5031,0.125,10.7403,1,1,0.2188
3491.7,8.6249,0.0619,71.9251,123.6595,38.8332,0.2089,5.4508,0.5786,0.7175,2.4104,23.3685,0.57,0.4734,0.1369,9.2242,1,1,0.2367
3491.8,8.5782,0.0589,73.1266,124.9561,43.7072,0.2164,5.4085,0.5655,0.6964,2.3877,23.4552,0.5417,0.4587,0.1498,5.2571,1,1,0.2753
3491.9,8.6249,0.058,74.5342,126.5218,49.4527,0.223,5.3688,0.5336,0.6753,2.3682,23.542,0.5277,0.4553,0.161,2.5058,1,1,0.321
3492,8.5782,0.0593,75.942,128.0876,50.3941,0.2282,5.3374,0.5195,0.6614,2.3533,23.6287,0.5125,0.4424,0.1695,2.5099,1,1,0.3285
3492.1,8.6015,0.0611,77.3616,129.6843,50.6057,0.2388,5.3237,0.5532,0.6537,2.3422,23.66,0.4959,0.431,0.1759,2.7222,1,1,0.3302
3492.2,8.5782,0.0612,78.9513,131.7232,49.0187,0.2438,5.3406,0.5412,0.637,2.3326,23.6913,0.504,0.4601,0.1814,3.9079,1,1,0.3177
3492.3,8.625,0.0591,80.541,133.7622,46.3722,0.242,5.3875,0.5109,0.6188,2.3235,23.7226,0.5226,0.5019,0.1866,6.6519,1,0.9616,0.2966
3492.4,8.625,0.0546,82.1249,135.8072,45.4641,0.238,5.4511,0.4982,0.6069,2.3161,23.734,0.5284,0.5132,0.1908,8.347,1,0.9348,0.2894
3492.5,8.6249,0.0489,83.3814,138.1835,44.0672,0.2292,5.4841,0.5081,0.6015,2.3127,23.7455,0.5113,0.4947,0.1927,10.8936,1,0.9391,0.2783
3492.6,8.6015,0.0438,84.6379,140.5598,44.2149,0.2213,5.4498,0.5013,0.5932,2.3147,23.7573,0.4825,0.4449,0.1916,10.4107,1,0.9855,0.2795
3492.7,8.5782,0.0416,85.8932,142.9362,44.3763,0.2136,5.3749,0.4869,0.5896,2.321,23.8551,0.465,0.4051,0.188,9.4998,1,1,0.2807
3492.8,8.625,0.0436,86.6303,145.3399,47.2193,0.2102,5.3006,0.5013,0.5915,2.3287,23.9529,0.4635,0.4044,0.1836,5.4836,1,1,0.3033
3492.9,8.625,0.0484,87.35,147.7445,48.2372,0.2165,5.2479,0.5253,0.5965,2.3338,24.0506,0.483,0.4453,0.1807,4.3937,1,1,0.3114
3493,8.6249,0.0527,88.0691,150.1474,48.2181,0.2255,5.2118,0.5458,0.6021,2.3328,24.1128,0.5196,0.5043,0.1813,4.4498,1,0.9849,0.3113
3493.1,8.5782,0.0541,88.5405,151.8486,46.1605,0.2353,5.2008,0.5714,0.6114,2.3261,24.175,0.5584,0.5566,0.1851,6.7016,1,0.9273,0.2949
3493.2,8.625,0.0524,88.9901,153.4882,45.2647,0.234,5.2452,0.5965,0.6232,2.3194,24.2368,0.5964,0.604,0.1889,8.3453,1,0.8812,0.2878
3493.3,8.625,0.0493,89.4375,155.1255,47.5018,0.2312,5.3612,0.5959,0.6322,2.3196,24.2173,0.6371,0.6498,0.1888,5.7647,1,0.8589,0.3055
3493.4,8.6251,0.0475,88.9113,155.7884,49.9334,0.2275,5.5332,0.6002,0.6442,2.3299,24.1978,0.6637,0.6594,0.1829,3.4701,1,0.879,0.3248
3493.5,8.6719,0.0487,88.2416,156.3077,53.9773,0.223,5.7221,0.6747,0.6637,2.3467,24.1787,0.6731,0.6456,0.1733,1.4964,1,0.932,0.3568
3493.6,8.6718,0.0525,87.5713,156.8246,59.7114,0.2267,5.8958,0.745,0.6801,2.3639,24.2716,0.6871,0.6591,0.1635,0.4852,1,0.9787,0.4024
3493.7,8.6251,0.0573,86.6373,156.3537,60.8759,0.2252,5.9927,0.7481,0.684,2.3774,24.3645,0.7248,0.7382,0.1558,0.3477,1,0.9735,0.4117
3493.8,8.672,0.0609,85.6468,155.671,62.9838,0.2257,5.9588,0.7451,0.6927,2.3855,24.4572,0.7551,0.7919,0.1511,0.2258,1,0.973,0.4284
3493.9,8.703,0.0616,84.6549,154.9874,65.241,0.2227,5.7962,0.7664,0.7106,2.388,24.4906,0.7481,0.7573,0.1497,0.1517,1,1,0.4463
3494,8.6719,0.0594,83.0786,153.8892,66.9654,0.222,5.583,0.7761,0.7239,2.3864,24.5241,0.7334,0.7171,0.1506,0.1158,1,1,0.4601
3494.1,8.6719,0.0558,81.3332,152.671,62.4809,0.2172,5.3959,0.7731,0.7312,2.3833,24.5574,0.7258,0.702,0.1524,0.25,1,1,0.4246
3494.2,8.6718,0.0534,79.5901,151.4527,56.4874,0.2103,5.2708,0.7642,0.7382,2.3811,24.5454,0.72,0.6952,0.1537,0.6844,1,0.9999,0.3771
3494.3,8.625,0.0536,78.8175,150.1799,46.8981,0.2063,5.2068,0.7574,0.7475,2.3795,24.5334,0.7097,0.6807,0.1546,3.3752,1,0.9853,0.3009
3494.4,8.6249,0.056,78.4083,148.8866,40.8078,0.205,5.2089,0.749,0.757,2.377,24.5213,0.699,0.6652,0.156,9.4569,1,0.976,0.2525
3494.5,8.6017,0.0586,78.0009,147.5938,39.553,0.2011,5.268,0.7267,0.764,2.3736,24.5295,0.6924,0.6538,0.1579,12.0488,1,0.9712,0.2425
3494.6,8.625,0.0591,78.3568,146.4893,38.3865,0.2019,5.3433,0.7058,0.7698,2.3697,24.5377,0.6881,0.6469,0.1602,15.1937,1,0.9627,0.2333
3494.7,8.625,0.0576,79.0723,145.4736,35.1542,0.2034,5.3938,0.6867,0.7741,2.3665,24.5458,0.6865,0.6456,0.162,26.7609,1,0.9494,0.2076
3494.8,8.625,0.0555,79.7875,144.4582,33.507,0.2052,5.429,0.6811,0.7822,2.365,24.554,0.6842,0.6467,0.1629,35.6768,1,0.942,0.1945
3494.9,8.625,0.0545,80.3166,143.5644,33.6569,0.2063,5.4749,0.6802,0.7918,2.3659,24.5622,0.6819,0.6485,0.1623,34.5166,1,0.9434,0.1956
3495,8.625,0.0557,80.7373,142.7414,36.0131,0.2049,5.5251,0.6849,0.8063,2.3692,24.5704,0.6822,0.6513,0.1605,22.6412,1,0.9545,0.2143
3495.1,8.6251,0.0577,81.1577,141.9183,39.6159,0.2024,5.5474,0.6905,0.8204,2.3724,24.5787,0.6842,0.6533,0.1586,12.1117,1,0.9683,0.2429
3495.2,8.6718,0.0589,81.424,141.0825,44.576,0.1986,5.5442,0.6976,0.8343,2.3727,24.5871,0.6888,0.6543,0.1585,5.3395,1,0.9776,0.2822
3495.3,8.6251,0.0579,81.5805,140.2376,49.2985,0.2052,5.5399,0.7161,0.8577,2.3684,24.5954,0.6925,0.6435,0.1609,2.5638,1,0.9811,0.3198
3495.4,8.6485,0.0563,81.7366,139.3921,49.4223,0.2101,5.554,0.7388,0.8849,2.3622,24.5832,0.6964,0.6288,0.1645,2.6814,1,0.9738,0.3208
3495.5,8.6719,0.0562,81.7309,138.3336,49.4429,0.2184,5.5761,0.753,0.9146,2.3587,24.5711,0.7133,0.6279,0.1665,2.772,1,0.9651,0.321
3495.6,8.6719,0.0571,81.585,137.0905,48.9838,0.2236,5.6165,0.775,0.9453,2.3591,24.559,0.7387,0.6403,0.1662,2.9712,1,0.9577,0.3174
3495.7,8.6875,0.0567,81.4387,135.8468,44.6429,0.2213,5.695,0.8112,0.9777,2.3614,24.5672,0.7798,0.6764,0.1649,5.9278,1,0.9349,0.2829
3495.8,8.7032,0.0538,81.1559,134.3768,42.2507,0.2149,5.8177,0.851,1.0141,2.3653,24.5754,0.8331,0.717,0.1627,8.437,1,0.9186,0.2639
3495.9,8.7499,0.0502,80.7298,132.6692,41.0475,0.2016,5.9541,0.8929,1.0527,2.374,24.5836,0.8929,0.7604,0.1577,9.3721,1,0.9168,0.2544
3496,8.7031,0.0479,80.303,130.9611,37.3345,0.1927,6.0668,0.9822,1.1134,2.39,24.588,1.0068,0.8683,0.1486,14.6057,1,0.9032,0.2249
3496.1,8.7031,0.0465,79.6303,129.0494,34.3802,0.1803,6.1519,1.1218,1.184,2.4119,24.5924,1.1708,1.0681,0.1361,18.8653,1,0.8837,0.2015
3496.2,8.703,0.0449,78.6446,126.8788,32.5708,0.1661,6.226,1.283,1.2351,2.4372,24.5968,1.45,1.6275,0.1217,19.4712,1,0.8087,0.1871
3496.3,8.672,0.0439,77.6583,124.7082,31.4553,0.1519,6.3046,1.5984,1.2979,2.4652,24.5897,1.8382,2.8415,0.1057,17.4284,1,0.7161,0.1782
3496.4,8.7031,0.0451,76.3879,122.5333,31.2097,0.1338,6.3845,1.9645,1.4048,2.4963,24.5827,2.27,3.886,0.0879,13.0761,0,0.7257,0.1763
3496.5,8.7031,0.0486,74.6775,120.3518,30.2365,0.119,6.4457,2.208,1.5166,2.5295,24.5756,2.6776,4.7729,0.0689,10.825,0,0.8022,0.1685
3496.6,8.703,0.0528,72.9677,118.1707,30.2826,0.1071,6.4693,2.3656,1.6354,2.5599,24.5669,2.9771,5.3124,0.0515,7.8002,0,0.9594,0.1689
3496.7,8.6719,0.0559,71.5278,116.1032,30.0247,0.0997,6.435,3.1116,1.9871,2.5838,24.5581,3.5051,5.3049,0.0378,6.3212,0,1,0.1669
3496.8,8.6719,0.0574,70.6015,114.2521,29.7287,0.0919,6.365,3.2751,2.0628,2.5993,24.5494,3.6261,5.2934,0.029,5.6417,0,1,0.1645
